,u1,u2,u3,u4,u5,u6,u7
u1,78.947365,1.1695906,1.1695906,0.0,15.789474,1.754386,1.1695906
u2,10.588235,68.23529,1.7647059,0.5882353,15.882353,1.1764706,1.7647059
u3,8.561644,1.369863,60.27397,4.7945204,23.287672,1.0273973,0.6849315
u4,11.956522,1.0869565,2.173913,56.52174,28.26087,0.0,0.0
u5,6.3106794,0.9708738,3.3980582,2.4271846,84.951454,0.9708738,0.9708738
u6,3.3783784,0.6756757,0.6756757,0.6756757,5.4054055,89.189186,0.0
u7,14.606742,5.6179776,2.247191,1.1235955,11.235955,0.0,65.16854
