,u1,u2,u3,u4,u5,u6,u7
u1,79.245285,0.0,1.8867924,0.0,9.433962,9.433962,0.0
u2,0.0,87.55556,4.4444447,0.0,4.888889,3.1111112,0.0
u3,0.0,0.0,81.111115,13.333333,1.1111112,4.4444447,0.0
u4,1.369863,2.739726,10.958904,73.9726,6.1643834,3.4246576,1.369863
u5,0.5235602,2.094241,7.329843,12.041884,66.49215,8.376964,3.1413612
u6,0.0,0.0,2.7472527,2.1978023,0.0,93.95605,1.0989012
u7,0.0,0.6944444,4.1666665,9.027778,2.0833333,7.638889,76.388885
