,u1,u2,u3,u4,u5,u6,u7
u1,59.842518,20.078741,12.9921255,0.39370078,4.7244096,1.5748031,0.39370078
u2,0.0,85.79336,9.409595,0.0,0.73800737,2.9520295,1.1070111
u3,0.7407407,26.419754,67.90124,0.0,1.9753087,2.4691358,0.49382716
u4,0.0,10.679611,4.854369,83.49515,0.0,0.9708738,0.0
u5,0.6329114,26.265823,15.189874,0.3164557,54.113926,2.21519,1.2658228
u6,0.0,28.77907,10.4651165,0.0,1.4534883,58.139534,1.1627907
u7,0.5813953,31.39535,13.372093,0.0,0.0,5.2325583,49.418606
