,u1,u2,u3,u4,u5,u6,u7
u1,74.63127,17.404129,0.5899705,0.88495576,1.7699115,3.8348083,0.88495576
u2,2.6515152,92.80303,0.0,0.0,1.8939394,2.2727273,0.37878788
u3,3.3057852,10.330579,71.07438,0.0,9.504132,5.371901,0.41322315
u4,0.9259259,6.4814816,0.9259259,82.40741,3.7037036,2.7777777,2.7777777
u5,0.6309148,21.135647,0.0,0.0,73.18612,4.416404,0.6309148
u6,1.0830325,15.884477,0.72202164,0.0,4.33213,77.25632,0.72202164
u7,0.0,8.571428,3.8095238,0.0,2.857143,7.6190476,77.14286
