model,overall_acc,task0_acc,task1_acc,task2_acc,task3_acc,task4_acc,task5_acc,task6_acc
cnn_mrstft1d,0.6175582990397805,0.5819288389513109,0.594494441503441,0.5976027397260274,0.6464891041162227,0.572923935799023,0.65625,0.7065120428189117
