model,overall_acc,task0_acc,task1_acc,task2_acc,task3_acc,task4_acc,task5_acc,task6_acc
stft2d_speccnn,0.6877914951989026,0.6615168539325843,0.6124933827421917,0.5522260273972602,0.809322033898305,0.5896720167480809,0.7962239583333334,0.8037466547725245
