model,overall_acc,task0_acc,task1_acc,task2_acc,task3_acc,task4_acc,task5_acc,task6_acc
stft2d_speccnn,0.6835848193872885,0.6409176029962547,0.6744309158284807,0.7448630136986302,0.6912832929782082,0.6734124214933705,0.6868489583333334,0.7136485280999108
