model,overall_acc,task0_acc,task1_acc,task2_acc,task3_acc,task4_acc,task5_acc,task6_acc
cnn_mrstft1d,0.6736168267032464,0.6184456928838952,0.6659608258337745,0.6549657534246576,0.711864406779661,0.6315422191207257,0.7018229166666666,0.7698483496877788
